,Acceptance,Annual meeting,Asking price,Asking price per m²,Balcony/roof garden,Bathroom facilities,Building insurance,Building type,CH boiler,Energy label,Exterior space attached to the building,Facilities,Heating,Hot water,Insulation,Listed since,Living area,Located at,Location,Maintenance plan,Number of bath rooms,Number of rooms,Number of stories,Periodic contribution,Registration with KvK,Reserve fund present,Specific,Status,Type apartment,Type of parking facilities,Volume in cubic meters,Year of construction,url,Back garden,Garden,Garden location,Kind of house,Other space inside the building,Type of garage,External storage space,Provisional energy label,Shed / storage,VVE (Owners Association) contribution,Type of roof,Quality marks,Capacity,Accessibility,Plot size,Construction period,,1 bathroom and 2 separate toilets,1 car,172 m²,2 weeks,2002,24 m²,3 stories,6 rooms (5 bedrooms),649 m²,903 m³,Available,Available in consultation,B What does this mean?,Bath and shower,Completely insulated,Detached brick garage,Detached wooden storage,District heating,Electricity,In residential district,Parking on private property and public parking,Resale property,Skylight and mechanical ventilation,Surrounded by garden,"Villa, detached residential property",Original asking price,174 m²,1924,2 bathrooms and 1 separate toilet,2 stories,21 m²,4 m²,650 m³,7 rooms (3 bedrooms),797 m²,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,"Bath, shower and toilet",Bouwkundige keuring,CH boiler and fireplace,G What does this mean?,Gable roof covered with cane,"March 9, 2022","Nefit (gas-fired combination boiler from 2009, in ownership)",Partly double glazed,Protected townscape or village view (permit needed for alterations),Public parking,Sun terrace,"116 m² (7,06 meter deep and 16,37 meter broad)",153 m²,16 m²,2009,350 m²,609 m³,A What does this mean?,Alongside a quiet road and in residential district,Attached brick garage and carport,"Back garden, front garden and side garden","Bath, 2 showers and 2 toilets","Combin air (gas-fired combination boiler from 2009, in ownership)","Desirable residence/villa, double house",Energie Prestatie Advies,Gable roof covered with roof tiles,Located at the northeast accessible via the rear,"March 2, 2022","Skylight, mechanical ventilation, passive ventilation system and TV via cable","1,441 m³",2 cars,2 stories and a basement,"2,055 m²",2008,339 m²,Attached brick garage and parking place,"Bath, shower and 2 toilets","CH boiler, fireplace and complete floor heating","Combi (gas-fired combination boiler from 2008, in ownership)",Combination roof,Disabled access friendly and accessible for seniors,"Electrical door, loft, electricity, heating and running water",Freestanding location and unobstructed surrounding view,"March 10, 2022",Parking on private property,Partly furnished with carpets and curtains,"Roof insulation, double glazing, insulated walls and floor insulation","Skylight, mechanical ventilation, flue and TV via cable",Service charges,1 bathroom and 1 separate toilet,"102 m² (10,7 meter deep and 9,5 meter broad)",132 m²,1995,266 m²,424 m³,5 rooms (4 bedrooms),8 m²,"Atag (gas-fired combination boiler from 2013, in ownership)",Double glazing and energy efficient window,Flat roof,Located at the southeast accessible via the rear,Mechanical ventilation,No insulation,"Single-family home, corner house",Auction period,Price,"1,390 m²",1986,2 bathrooms and 2 separate toilets,2 months,205 m²,3 cars,3 m²,793 m³,83 m²,9 m²,Accessible for seniors,"Alarm installation, skylight and swimming pool","Alongside a quiet road, in residential district and freestanding location",Built-in,C What does this mean?,CH boiler and electrical boiler,"CH boiler, gas heater and partial floor heating",Combination roof covered with roof tiles,Double glazing,Double occupancy possible,"Electrical door, loft, electricity and running water","Nefit ecomline excellent (gas-fired combination boiler from 2003, in ownership)","Parking on gated property, parking on private property and public parking",Roof insulation,"Steam cabin, shower and toilet",Under offer,"1,612 m³",11 m²,12 m²,18 m²,1898,2 bathrooms,3 stories and a basement,379 m²,7 rooms (4 bedrooms),970 m²,"Alongside busy road, in center, in residential district and unobstructed surrounding view","Carport, parking place and detached brick garage","Gas-fired combination boiler, in ownership",Listed building (national monument),"€ 1,300,000 kosten koper",13 m²,1966,2 bathrooms and 4 separate toilets,23 m²,249 m²,4 stories,"63 m² (9,55 meter deep and 6,6 meter broad)",840 m³,9 rooms (7 bedrooms),983 m²,"Alongside a quiet road, in center, in residential district and freestanding location",Back garden and front garden,Bath and 2 showers,Detached brick storage,Electricity and running water,Gable roof covered with asphalt roofing,Located at the southwest accessible via the rear,"March 7, 2022",Public parking and parking garage,"Remeha CW5 (gas-fired combination boiler from 2021, in ownership)","Single-family home, row house","Skylight, passive ventilation system, flue, sliding door and TV via cable",Patio/atrium,Front garden,169 m² (13 meter deep and 13 meter broad),195 m²,2021,3 months,430 m²,570 m³,7 rooms (5 bedrooms),Attached brick garage,Available immediately,"Back garden, surrounded by garden, front garden and side garden",Geothermal heating,Heat pump,Located at the northwest,Woningborg garantiecertificaat,180 m²,1952,400 m³,6 cars,6 rooms (4 bedrooms),963 m²,"Alongside a quiet road, alongside water and in residential district",Attached wooden garage,Electrical door and electricity,F What does this mean?,"Intergas (gas-fired combination boiler from 2017, in ownership)",Shower and toilet,"Single-family home, detached residential property",184 m²,26 m²,452 m²,685 m³,"Alongside park, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",CH boiler and district heating,"Electrical door, loft and electricity",Gable roof,"March 8, 2022",Mechanical ventilation and TV via cable,Deposit,Rental agreement,Rental price,2018,27 m²,3 stories and a loft,4 weeks,479 m²,752 m³,Bath and toilet,Electricity and heating,Mechanical ventilation and solar panels,Sold under reservation,156 m²,2 m²,334 m²,"46 m² (8,7 meter deep and 5,3 meter broad)",5 m²,605 m³,CH boiler and heat recovery unit,Flat roof covered with asphalt roofing,"Gas-fired combination boiler from 2018, in ownership","March 12, 2022",Paid parking and parking on gated property,Triple glazed and completely insulated,182 m²,"182 m² (20 meter deep and 6,31 meter broad)",1955,30 m²,413 m²,730 m³,"Air conditioning, outdoor awning, mechanical ventilation, passive ventilation system, rolldown shutters, flue, TV via cable and solar panels",Attached brick garage and built-in,"Back garden, front garden and sun terrace","CH boiler, fireplace and partial floor heating","Desirable residence/villa, semi-detached residential property",Electrical boiler,"Electrical door, electricity and running water",Gable roof covered with asphalt roofing and roof tiles,"HR gaswand combi ketel (gas-fired combination boiler from 2006, in ownership)","On the edge of a forest, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view","1,060 m³",2 separate toilets,242 m²,31 m²,600 m²,9 rooms (8 bedrooms),"Balanced ventilation system, TV via cable and solar panels",Combination roof covered with asphalt roofing and roof tiles,"Complete floor heating, heat recovery unit and heat pump",Not available,15 m²,1960,2 stories and a loft,221 m²,41 m²,670 m²,803 m³,CH boiler and partial floor heating,"Nefit (gas-fired combination boiler from 2008, in ownership)","On the edge of a forest, alongside park, alongside a quiet road and In wooded surroundings",Parking place and detached brick garage,"Roof insulation, double glazing and insulated walls",Surrounded by garden and sun terrace,"1,185 m²","1,535 m³",2 stories and a attic,2006,340 m²,6+ months,71 m²,"Air conditioning, alarm installation and mechanical ventilation",CH boiler and gas-fired boiler,Double glazing and completely insulated,"Electrical door, electricity, heating and running water","Excellent Ecoline (2006, in ownership)",Gable roof covered with slate,"Sheltered location, in residential district and unobstructed surrounding view",Side garden,Purchase combination,1 badkamer en 1 apart toilet,2 woonlagen,242 m³,3 kamers (2 slaapkamers),69 m²,"Aan rustige weg, aan water, in centrum en vrij uitzicht",Aangeboden sinds,Begane grond,Bijdrage VvE,Bouwjaar,Cv-ketel,Douche,E Wat betekent dit?,Gebruiksoppervlakten,Gedeeltelijk dubbel glas,"Intergas Kombi Kompakt HRE 28/24 (gas gestookt combiketel uit 2015, eigendom)",Ja,"Ja (€ 119,00 per maand)",Kadastrale kaart,Laatste vraagprijs,Looptijd,Nee,Parkeervergunningen,Soort appartement,Soort bouw,Soort dak,TV kabel,Verkoopdatum,Volle eigendom,Vraagprijs per m²,1969,200 m²,38 m²,5 weeks,575 m²,792 m³,"Alongside park, alongside water and outside the built-up area",Bath,D What does this mean?,"Loft, electricity, heating and running water",First rental price
501,Available immediately,,"€ 298,000 kosten koper","€ 2,980",Balcony present,Shower and toilet,,Resale property,"Remeha Quinta 25 (gas-fired combination boiler from 2003, in ownership)",E What does this mean?,2 m²,,CH boiler,CH boiler,Partly double glazed,2 weeks,100 m²,,Alongside a quiet road and in residential district,,1 bathroom and 1 separate toilet,5 rooms (3 bedrooms),2 stories,,,,,Sold under reservation,,Public parking,365 m³,1925,https://www.funda.nl/en/koop/den-haag/huis-42613058-laurenburgstraat-18/?navigateSource=resultlist,"37 m² (7,7 meter deep and 4,85 meter broad)",Back garden,Located at the southeast,"Single-family home, row house",,,3 m²,,Detached wooden storage,,Flat roof,,,,97 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Available in consultation,Yes,"€ 265,000 kosten koper","€ 3,442",,,Yes,Resale property,"Remeha CR (gas-fired combination boiler, in ownership)",G What does this mean?,,,CH boiler,CH boiler,,8 weeks,77 m²,Ground floor,,No,1 bathroom,4 rooms (3 bedrooms),1 story,Yes,Yes,Yes,Protected townscape or village view (permit needed for alterations),Sold under reservation,Ground-floor apartment (apartment),"Paid parking, public parking and resident's parking permits",265 m³,1932,https://www.funda.nl/en/koop/den-haag/appartement-88038549-van-musschenbroekstraat-145/?navigateSource=resultlist,,Back garden,,,,,,,Detached wooden storage,,Flat roof covered with asphalt roofing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Available in consultation,Yes,"€ 279,500 kosten koper","€ 3,727",Balcony present,Bath,Yes,Resale property,"Gaswand ketel (gas-fired combination boiler, in ownership)",C What does this mean?,4 m²,Electricity,CH boiler,CH boiler,,5 weeks,75 m²,4th floor,"In wooded surroundings, in residential district and freestanding location",Yes,1 bathroom,4 rooms (3 bedrooms),1 story,No,Yes,Yes,,Available,Upstairs apartment (apartment),Public parking,236 m³,1988,https://www.funda.nl/en/koop/den-haag/appartement-42693320-loosduinse-uitleg-79/?navigateSource=resultlist,,,,,,Parking place,4 m²,,Detached brick storage,€ 144.00 per month,Flat roof covered with asphalt roofing,Energie Prestatie Advies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Available in consultation,,"€ 669,000 kosten koper","€ 4,130",French balcony present,"Bath, shower and toilet",,Resale property,"Agpo Ferroli (gas-fired combination boiler from 2012, in ownership)",A What does this mean?,,Electricity,CH boiler,CH boiler,Completely insulated,2 months,162 m²,,"Alongside a quiet road, in residential district and unobstructed surrounding view",,1 bathroom and 1 separate toilet,5 rooms (3 bedrooms),2 stories and a attic,,,,,Sold under reservation,,Parking on private property and public parking,572 m³,2004,https://www.funda.nl/en/koop/den-haag/huis-42671994-frank-van-hulsentoplaan-31/?navigateSource=resultlist,"86 m² (7,7 meter deep and 11,2 meter broad)","Back garden, surrounded by garden, front garden and side garden",Located at the southeast accessible via the rear,"Single-family home, corner house",,,12 m²,,Detached wooden storage,,Combination roof covered with roof tiles,,,,272 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Available in consultation,Yes,"€ 425,000 kosten koper","€ 5,519",,,Yes,Resale property,"Gas-fired combination boiler, in ownership",,,"Mechanical ventilation, passive ventilation system and TV via cable",CH boiler,,Double glazing,6 weeks,77 m²,Ground floor,In residential district,No,1 bathroom and 1 separate toilet,3 rooms (2 bedrooms),1 story,Yes (€ 65.00 per month),Yes,Yes,,Available,Ground-floor apartment (apartment),Public parking,253 m³,1925,https://www.funda.nl/en/koop/den-haag/appartement-88046863-pahudstraat-50/?navigateSource=resultlist,42 m² (7 meter deep and 6 meter broad),Back garden,Located at the east,,,,4 m²,G What does this mean?,Detached wooden storage,€ 65.00 per month,Flat roof covered with asphalt roofing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Available in consultation,Yes,"€ 337,500 kosten koper","€ 3,590",,,Yes,Resale property,"Gas-fired combination boiler, in ownership",C What does this mean?,,Electricity,CH boiler,CH boiler,Double glazing,2 months,94 m²,Ground floor,"In residential district, freestanding location and unobstructed surrounding view",Yes,1 bathroom and 1 separate toilet,3 rooms (3 bedrooms),3 stories,Yes (€ 61.00 per month),Yes,Yes,,Sold under reservation,Ground-floor apartment (apartment),Public parking and resident's parking permits,327 m³,1937,https://www.funda.nl/en/koop/den-haag/appartement-42673609-vreeswijkstraat-195/?navigateSource=resultlist,"54 m² (7 meter deep and 7,68 meter broad)",Back garden and front garden,Located at the north,,,,7 m²,,Detached brick storage,€ 61.00 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Available in consultation,Yes,"€ 289,500 kosten koper","€ 4,523",Balcony present,Shower and toilet,Yes,Resale property,,E What does this mean?,3 m²,Elevator,Communal central heating,Central facility,Double glazing,"March 4, 2022",64 m²,7th floor,"In residential district, unobstructed surrounding view and seaview",Yes,1 bathroom,3 rooms (2 bedrooms),1 story,Yes (€ 245.34 per month),Yes,Yes,,Under offer,Galleried apartment (apartment),Paid parking and resident's parking permits,209 m³,1966,https://www.funda.nl/en/koop/den-haag/appartement-42628751-zeesluisweg-184/?navigateSource=resultlist,,,,,,,5 m²,,Storage box,€ 245.34 per month,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,"€ 1,175,000 kosten koper","€ 5,732",,,,,CH boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listed since,,Facilities,,,,,,Number of bath rooms,,,,Kind of house,,,Heating,,,,,,https://www.funda.nl/en/koop/den-haag/huis-42605229-abdis-evastraat-20/?navigateSource=resultlist,Year of construction,,Type of garage,Building type,,,,Bathroom facilities,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other space inside the building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capacity,,,,,,,,,,,,,Garden,,,,,,,,,,,,,,,,,,,,Living area,Plot size,Facilities,Status,Volume in cubic meters,Number of rooms,Number of stories,Type of parking facilities,Energy label,Acceptance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Available in consultation,Yes,"€ 215,000 kosten koper","€ 2,500",,,Yes,Resale property,,,6 m²,,Gas heater,Gas water heater,Double glazing,3 weeks,86 m²,3rd floor,,No,,3 rooms (2 bedrooms),1 story,Yes (€ 50.00 per month),Yes,Yes,,Available,Upstairs apartment (apartment with open entrance to street),,295 m³,1929,https://www.funda.nl/en/koop/den-haag/appartement-88071061-zuiderparklaan-48/?navigateSource=resultlist,,,,,,,,G What does this mean?,,€ 50.00 per month,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Available in consultation,Yes,"€ 415,000 kosten koper","€ 3,739",,,Yes,Resale property,"Remeha (gas-fired combination boiler from 2021, in ownership)",D What does this mean?,15 m²,TV via cable,CH boiler,CH boiler,Double glazing,4 months,111 m²,2nd floor,Alongside a quiet road,No,,7 rooms (5 bedrooms),2 stories,Yes (€ 50.00 per month),Yes,Yes,,Sold under reservation,Upstairs apartment (apartment),Public parking,400 m³,1913,https://www.funda.nl/en/koop/den-haag/appartement-88947740-van-brederodestraat-73/?navigateSource=resultlist,,,,,1 m²,,,,,€ 50.00 per month,Flat roof,Energie Prestatie Advies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Available in consultation,Yes,"€ 425,000 kosten koper","€ 4,474",,,Yes,Resale property,"Gas-fired combination boiler, in ownership",,1 m²,Electricity,CH boiler,CH boiler,Double glazing,"March 12, 2022",95 m²,Ground floor,Alongside busy road and in residential district,No,,3 rooms (2 bedrooms),1 story,Yes (€ 124.37 per month),Yes,Yes,,Available,Ground-floor apartment (apartment with open entrance to street),Resident's parking permits,347 m³,1928,https://www.funda.nl/en/koop/den-haag/appartement-42639601-jurriaan-kokstraat-112/?navigateSource=resultlist,"58 m² (8 meter deep and 7,2 meter broad)",Back garden,Located at the east accessible via the rear,,,,10 m²,G What does this mean?,Detached brick storage,€ 124.37 per month,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Available immediately,,"€ 699,000 kosten koper","€ 2,394",,,,Resale property,,Not available,,,,,,4 weeks,292 m²,,In center,,,7 rooms (6 bedrooms),1 story,,,,,Available,,,800 m³,1905,https://www.funda.nl/en/koop/den-haag/huis-88064127-zusterstraat-8-10/?navigateSource=resultlist,,,,"Single-family home, row house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Available in consultation,Yes,"€ 445,000 kosten koper","€ 3,771",Balcony present,Bath and toilet,Yes,Resale property,"Gas-fired combination boiler, in ownership",,4 m²,Mechanical ventilation and TV via cable,CH boiler,Central facility,Double glazing,4 months,118 m²,1st floor,Alongside park and in residential district,Yes,1 bathroom and 1 separate toilet,5 rooms (3 bedrooms),1 story,Yes (€ 395.00 per month),Yes,Yes,Protected townscape or village view (permit needed for alterations),Sold under reservation,Residential property with shared street entrance (corridor apartment),"Paid parking, public parking and resident's parking permits",409 m³,1932,https://www.funda.nl/en/koop/den-haag/appartement-42596483-van-alkemadelaan-552/?navigateSource=resultlist,,,,,,,4 m²,G What does this mean?,Storage box,€ 395.00 per month,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Available in consultation,Yes,"€ 675,000 kosten koper","€ 4,500",,2 showers and toilet,Yes,Resale property,"Intergas (gas-fired combination boiler from 2019, in ownership)",C What does this mean?,,Electricity and running water,CH boiler,CH boiler,Double glazing,2 months,150 m²,Ground floor,Alongside a quiet road and in residential district,Yes,2 bathrooms and 1 separate toilet,6 rooms (4 bedrooms),3 stories,Yes,Yes,Yes,Protected townscape or village view (permit needed for alterations),Sold under reservation,Ground-floor apartment (apartment),Paid parking and resident's parking permits,624 m³,1917,https://www.funda.nl/en/koop/den-haag/appartement-42667609-van-aerssenstraat-81/?navigateSource=resultlist,"28 m² (9,1 meter deep and 3,12 meter broad)",Back garden,Located at the northwest,,3 m²,,,,Detached wooden storage,,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Available in consultation,,"€ 298,750 kosten koper","€ 3,830",,,,Resale property,,,,,,,Double glazing,5 months,78 m²,,In residential district,,,3 rooms (3 bedrooms),1 story,,,,,Available,,,221 m³,,https://www.funda.nl/en/koop/den-haag/huis-88800568-jan-de-weertstraat-30/?navigateSource=resultlist,,Back garden and front garden,,"Single-family home, row house",7 m²,,33 m²,F What does this mean?,,,Gable roof covered with roof tiles,,,,96 m²,1931-1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20 m² (0,1 meter deep and 0,02 meter broad)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
